	0
ofrecer_ayudar	3
pequeño_apartamento	3
maridar_trabajar	3
medio_comunicación	3
animal_muerto	3
apoyar_pared	3
esperar_volver	3
pasar_dar	3
creer_vestir	3
familia_vecino	3
pensar_poder	3
perro_pasear	3
desayunar_junto	3
ver_cabeza	3
pisar_encontrar	3
asomar_barandilla	3
portero_eléctrico	3
balcón_soler	3
cuerpo_pesar	3
oír_sirena	3
cámara_lento	3
casa_familia	3
asomar_puerta	3
vivir_rodear	3
umbral_puerta	3
encantar_historia	3
echar_andar	3
noche_ruido	3
pedir_permiso	3
recuperar_volver	3
recorrer_espalda	3
entrar_portal	3
haber_preguntar	3
continuar_vivir	3
recordar_niño	3
punto_terminar	3
teléfono_celular	3
aire_librar	3
pequeño_jardín	3
hombre_ver	3
casa_frente	3
sentir_tanto	3
pegar_celar	3
amigo_infancia	3
desvelador_infierno	3
escalera_edificio	2
treinta_segundo	2
botánico_cuidar	2
pasar_diez	2
minuto_entrar	2
impulsar_forzar	2
largo_temporada	2
acercar_sombrar	2
encontrar_caminar	2
cuerdo_deshilachar	2
cubrir_pared	2
pasillo_querer	2
animal_pasar	2
mujer_evitar	2
calar_cigarrillo	2
hombre_desconocer	2
abrazar_fuerte	2
abajar_preguntar	2
ver_noticiar	2
escuela_dar	2
comer_verdura	2
perder_control	2
castillo_vivir	2
pensar_tratar	2
lágrima_ojo	2
tomar_alentar	2
hacer_coser	2
tenían_hijo	2
razón_pensar	2
correr_ventana	2
mensaje_ánimo	2
acalorar_debatir	2
hijo_dejar	2
venir_familia	2
poner_tele	2
decirme_buscar	2
forzar_señor	2
cruzar_dedo	2
comenzar_golpear	2
único_consolar	2
chofer_molestar	2
limpiar_departamento	2
desvestir_abrir	2
llamar_zona	2
salvar_lleno	2
estar_ocupar	2
autoridad_blocar	2
clase_contener	2
bromar_gustar	2
iniciar_tratar	2
ojo_humedecer	2
preferir_escalera	2
hombre_sentar	2
escuchamos_voz	2
ver_serie	2
sentir_silla	2
comenzar_sorpresa	2
piso_alto	2
oscuridad_profundo	2
entrar_boca	2
nocturno_calle	2
aparecer_ventana	2
tomar_cursar	2
agujerar_grande	2
comprar_semanal	2
ascensor_poner	2
querer_molestar	2
suena_timbrar	2
gustar_comer	2
salir_perro	2
preguntar_hombre	2
agarrar_fuerte	2
enemigo_invisible	2
ambulancia_llegar	2
cartero_llave	2
invitar_amigo	2
preguntar_morir	2
evitar_sonreír	2
niño_formar	2
balcón_café	2
malo_ganar	2
poner_guante	2
iba_venir	2
preguntar_paso	2
vida_vida	2
poder_confiar	2
anodino_existencia	2
compromiso_vida	2
probable_ser	2
empezar_oír	2
padre_deber	2
detener_secar	2
pensar_niño	2
buscar_atención	2
viento_llegar	2
pasar_junto	2
empezar_ensayar	2
necesitar_ir	2
balcón_pisar	2
tú_estar	2
caro_decir	2
tumbar_herbar	2
sentir_extraño	2
metro_allá	2
cartel_decir	2
quedar_pegar	2
coger_papel	2
cargar_pesar	2
acariciar_rostro	2
dicía_padre	2
pensamiento_recurrente	2
número_rojo	2
botella_venir	2
ir_buscar	2
celador_don	2
encontrar_pared	2
volver_buscar	2
tomar_forzar	2
allá_año	2
poder_olvidar	2
pasar_allá	2
pensar_posibilidad	2
oír_gritar	2
doler_espalda	2
evitar_enamorarme	2
tiempo_confinamiento	2
presenciar_acto	2
haber_liar	2
hombre_tener	2
sorpresa_queso	2
niño_colegiar	2
personar_ritual	2
don_pasar	2
felicidad_ojo	2
reparar_vecino	2
creer_superior	2
feliz_saber	2
dirigir_ventana	2
esposo_preguntar	2
puerta_salir	2
ruido_extraño	2
padre_familia	2
hombre_vida	2
estudiar_universidad	2
joven_huir	2
forzar_invisible	2
llegar_anunciar	2
ay_hijitas	2
mirar_cruzar	2
año_número	2
tardar_encontrar	2
plantar_pie	2
suave_brisa	2
trabajar_tener	2
cantar_amor	2
recuperar_alentar	2
miro_ver	2
seguir_grito	2
policía_bombero	2
cuyo_único	2
habitación_pequeño	2
tamaño_mediano	2
dolor_brazo	2
propietario_casa	2
freír_sudor	2
seguir_colgar	2
abundante_pelar	2
llevar_galleta	2
marcar_cuello	2
jamás_pensar	2
mirar_dirección	2
soler_visitar	2
e_insecto	2
llegar_abajar	2
mano_caro	2
plantar_edificio	2
sangrar_tanto	2
tanto_soledad	2
gafo_morar	2
estar_gritar	2
ascensor_pequeño	2
mano_obrar	2
cigarrillo_mano	2
junto_importarnos	2
lu_traer	2
haber_parar	2
salir_chambear	2
comer_gato	2
cubrir_manto	2
par_segundo	2
poderlo_pagar	2
escalera_detener	2
dar_penar	2
dormir_plantar	2
asociar_muerte	2
poder_cama	2
habitar_casa	2
colocar_sacar	2
recién_hornear	2
empezar_moderar	2
caja_sacar	2
supermercado_esquinar	2
ir_junto	2
gustar_músico	2
apreciar_tener	2
rayar_luz	2
mujer_correr	2
vaso_plástico	2
1_septiembre	2
correar_perro	2
mundo_alejar	2
mínimo_decorar	2
tocar_palmar	2
abordar_detener	2
mujer_conocer	2
red_solidaridad	2
causar_terror	2
levantar_frente	2
regalar_poder	2
poder_perder	2
malo_gustar	2
techar_soler	2
llave_móvil	2
e_interactuar	2
empezar_bailar	2
invadir_pánico	2
chico_salir	2
quitar_ropa	2
pasar_facturar	2
pasar_imaginar	2
tendré_ocultar	2
degustar_café	2
acabar_canción	2
timidez_tanto	2
abuelo_vecino	2
bollo_pascua	2
invitar_café	2
levantar_poner	2
alentar_decir	2
cambiar_ver	2
dormir_responder	2
corazón_ir	2
respetar_horario	2
palabra_mirar	2
hijo_gritar	2
empezar_roncar	2
autoridad_aeropuerto	2
prometer_llevar	2
amor_torpe	2
preguntar_familia	2
signo_zodiacal	2
dar_falto	2
levantar_confinamiento	2
pensar_amor	2
risa_alegría	2
año_juventud	2
clase_trabajador	2
perder_costumbre	2
aislamiento_preventivo	2
llegar_encontrar	2
completar_silenciar	2
remplazar_explicación	2
10_minuto	2
joven_reportero	2
ciudad_buscar	2
pensamiento_paso	2
perlado_sudor	2
leche_cerveza	2
maldito_ascensor	2
hombre_acercar	2
niño_sentar	2
mota_polvo	2
muerte_lento	2
ser_alma	2
ver_molestar	2
sorpresa_escuchar	2
acomodarme_sillón	2
pequeño_melodía	2
sentir_necesidad	2
amor_necesitar	2
volver_difícil	2
evitar_contactar	2
tender_sábana	2
soportar_vivir	2
hablar_mamá	2
maridar_noche	2
altercar_decidir	2
queso_rallar	2
referir_exactamente	2
clase_hablar	2
tomar_brazo	2
dar_bañar	2
medir_hablar	2
encontrar_subir	2
cuéntame_penar	2
abrir_reja	2
cuesta_traer	2
tierra_sol	2
sacar_escoba	2
meter_pared	2
empecé_llorar	2
hijo_enfermo	2
mediar_palabra	2
carita_sonriente	2
brillar_orar	2
sudor_freír	2
rutina_inamovible	2
soler_recoger	2
encontrar_calcetín	2
vestir_clase	2
tanto_mañana	2
ceder_pasar	2
tener_bañar	2
lunar_mejilla	2
vecino_bebé	2
escuchar_frase	2
instante_salir	2
cerró_puerta	2
caer_boca	2
mover_silla	2
prácticamente_totalidad	2
grupo_administrador	2
número_once	2
escuchar_lamentar	2
decidir_dejar	2
comenzar_bajar	2
residir_año	2
completamente_vacío	2
pasar_rato	2
alzar_mano	2
alma_balcón	2
largo_mesar	2
pesar_cuerpo	2
alguien_pensar	2
cobrar_pensión	2
leer_hacer	2
disponer_empezar	2
mensaje_voz	2
duchar_cisterna	2
mirarle_ojo	2
poder_saberlo	2
llorar_descontrolar	2
llegar_portal	2
balcón_bajo	2
viejo_creer	2
comenzar_escasear	2
quedar_perfecto	2
sucursal_cielo	2
vender_ojo	2
dios_mandar	2
rato_volver	2
cansancio_madre	2
bar_lleno	2
asomándose_ventana	2
recordar_vida	2
atracción_feriar	2
orden_presidencial	2
buscar_ayudar	2
madre_tardo	2
domingo_sentar	2
soltar_carcajada	2
meter_adentrar	2
reunión_propietario	2
fiesta_reunión	2
caer_camisa	2
terminar_terminar	2
madre_aparecer	2
parecer_contar	2
regresar_poblar	2
llegar_alcanzar	2
buscar_llave	2
cruzar_pasar	2
año_jugar	2
sesenta_metro	2
abrir_par	2
poder_crear	2
tapar_piano	2
silenciar_absoluto	2
miedo_decidir	2
sentir_penar	2
paso_bañar	2
puerta_ventana	2
raro_vecino	2
llamar_nombrar	2
dieciocho_año	2
lavar_ajeno	2
decir_andar	2
tormenta_fuerte	2
pequeño_mujer	2
déjenos_pensar	2
mirar_diario	2
luz_cuartar	2
caer_rendir	2
cabellar_negro	2
alguien_levantar	2
trozar_tarta	2
poblar_semana	2
creer_acabar	2
visitar_anciano	2
cuartar_llamar	2
bola_nevar	2
vestir_felpudo	2
rendija_persiano	2
venir_vacación	2
enterar_ventana	2
llevaba_camiseta	2
responder_voz	2
casa_comentar	2
clavar_mirar	2
envolver_grito	2
televisor_ventana	2
improvisar_reunión	2
cruzar_parque	2
cuerpo_desnudar	2
mesar_ir	2
quedar_suspender	2
justar_campanilla	2
miércoles_vecino	2
dejarse_caer	2
chico_barrio	2
rodar_soler	2
numeritos_rojo	2
dejar_frente	2
malo_malo	2
carta_escribir	2
desgastar_poder	2
sentar_butaca	2
formar_constante	2
tocarme_caro	2
regalar_sonrisa	2
miedo_contagiar	2
noche_anterior	2
viejo_canción	2
perro_acercar	2
aparato_permitir	2
casa_barrio	2
verano_99	2
compañero_clase	2
fraccionamiento_esperanzar	2
aguardar_silenciar	2
gente_entrar	2
frotar_ojo	2
jugar_pequeño	2
brazo_descubrir	2
muchacho_volver	2
encontrar_señor	2
justar_salir	2
intentar_encontrar	2
comprar_soler	2
ir_molestar	2
pasar_firmar	2
poner_llorar	2
hablar_mañana	2
futuro_incierto	2
sentir_cuerpo	2
seguro_encontrar	2
mirar_mover	2
gritar_gritar	2
3_asomar	2
cantar_junto	2
correr_esquivar	2
pasar_energía	2
cenar_dormir	2
aparecer_luciérnaga	2
sentir_identificar	2
oír_correr	2
vecino_platicar	2
discutir_madre	2
ver_tanto	2
correr_cuartar	2
entablar_largo	2
masticar_boca	2
oír_dejar	2
abuelo_preparar	2
extraño_razón	2
silla_sentar	2
terreno_baldío	2
calzar_estrechar	2
llegar_tratar	2
abrir_cerveza	2
alimentar_fuego	2
sentar_salón	2
calor_gente	2
pañuelo_rojo	2
sentir_acompañar	2
caber_dudar	2
brillar_ojo	2
querer_darle	2
situación_tratar	2
quedo_recital	2
tener_prohibir	2
personar_tomar	2
paso_cabeza	2
sorprender_haber	2
coincidir_personar	2
alcachofa_jamón	2
resultar_fácil	2
nuevamente_salir	2
haber_compartir	2
vecino_abuelo	2
ventana_aplaudir	2
pensarlo_apear	2
camisa_corbata	2
ventana_zona	2
padre_llamar	2
arroz_bogavante	2
relación_vecino	2
tenernos_controlar	2
cruzamos_mirar	2
seguir_pisar	2
puerta_balcón	2
hora_pasar	2
abuelo_claramente	2
darle_gracia	2
querer_regresar	2
boca_humo	2
colocar_pergamino	2
olor_inconfundible	2
cercano_casa	2
completar_fracasa	2
hablar_semana	2
mirar_cuadrar	2
muerte_súbito	2
noche_licor	2
decir_comenzar	2
abuelo_dormir	2
cualquiera_formar	2
in_vitro	2
jugar_bingo	2
cocinar_niño	2
correr_riesgo	2
poder_sol	2
necesitar_buscar	2
sonido_externo	2
medio_noche	2
punta_tijera	2
gente_deber	2
puerta_escuchar	2
baja_escalera	2
encontrar_inspiración	2
decir_acabar	2
poder_notar	2
repetir_ocasionar	2
vida_creer	2
pequeño_agujerar	2
mes_confinamiento	2
restar_residente	2
disimular_apresurar	2
pasar_listo	2
rosal_flor	2
único_opción	2
encontrar_gallo	2
perder_querer	2
hogar_lleno	2
taza_café	2
subo_pisar	2
encerrar_forzar	2
quedar_balcón	2
80_año	2
encantar_barrio	2
estar_interesar	2
chino_tener	2
dejar_sitiar	2
pensar_restar	2
diferenciar_edad	2
hacer_llegar	2
esperanzador_futuro	2
esquinar_casero	2
dejame_pensar	2
ronronear_acompasar	2
contar_llamar	2
mantener_calentar	2
esperar_bus	2
soportar_ruido	2
año_querer	2
hablar_hablar	2
faltar_citar	2
decir_don	2
preocupar_ver	2
poema_amor	2
tratar_leer	2
prohibir_casa	2
patio_preguntar	2
darme_quedar	2
reanudar_actividad	2
7_casa	2
repartir_vianda	2
edificio_esquinar	2
haber_preparar	2
voz_juvenil	2
rumbo_desconocer	2
perro_correr	2
mujer_menudo	2
mundo_ganar	2
piso_pared	2
estudiante_medicinar	2
ir_contar	2
quiero_vivir	2
abrir_cabeza	2
bajar_llegar	2
tener_empezar	2
poder_comprender	2
acercar_caro	2
dedo_pulgar	2
merecer_penar	2
incluir_vecino	2
dar_zapatazo	2
alguien_bajar	2
justo_frente	2
comer_mañana	2
salón_acabar	2
vida_tranquilo	2
palmar_cementar	2
contar_detalle	2
gato_mirar	2
aprovechar_ocasión	2
sentir_odiar	2
manejar_mano	2
sentar_soler	2
12_10	2
tratar_disimular	2
decir_ser	2
guardar_cuarentena	2
correr_correr	2
abrigar_favorito	2
patio_discusión	2
hijo_coser	2
aprender_amar	2
poner_venir	2
ocupar_comprar	2
seguir_retumbar	2
chamaco_llorar	2
obrar_milagro	2
pensar_segundo	2
año_recibir	2
hacer_tipo	2
vivir_considerar	2
hermoso_vecino	2
razón_llamar	2
brisa_acariciar	2
noche_luz	2
soler_resbalar	2
chisme_diferenciar	2
ocurrir_gente	2
poder_llorar	2
madre_enfermo	2
chico_cantar	2
tomar_viejo	2
mesar_vestir	2
dejar_crecer	2
sonrisa_bobo	2
comenzar_gritar	2
muerte_natural	2
echar_abajar	2
preparar_entrar	2
padre_levantar	2
estudiante_extranjero	2
ruido_escuchar	2
sonrisa_parecer	2
23_año	2
querer_verlo	2
vida_alma	2
subir_volver	2
familia_pasar	2
llegar_conversación	2
llegados_punto	2
diario_señor	2
padre_seguir	2
voz_venir	2
seguir_sentar	2
inclinación_cabeza	2
quedar_área	2
importar_encontrar	2
anciano_confirmar	2
madrugar_salir	2
común_originalmente	2
poner_peligrar	2
convertir_especie	2
seguir_3	2
descansillo_escalera	2
lógico_pasar	2
contemplar_cuerpo	2
conocer_parejo	2
cuidar_casa	2
silenciar_rato	2
coser_poder	2
comer_ropa	2
encender_televisión	2
frente_edificio	2
esperar_señal	2
pañuelo_cabeza	2
esperar_tener	2
aprender_historia	2
plantar_9	2
guardar_armario	2
valer_penar	2
abrir_botella	2
arcón_helar	2
escuchar_querer	2
calzar_tenis	2
enviar_domiciliar	2
foto_caro	2
árbol_jardín	2
aceptar_responsabilidad	2
paquete_cigarrillo	2
preferir_dejar	2
ver_espalda	2
leer_clásico	2
e_irracional	2
demonio_pasar	2
madre_ir	2
tipo_seriar	2
sensación_hacer	2
rostro_vecino	2
calle_tener	2
saludar_tarde	2
botella_mensaje	2
volver_repetir	2
querer_ayudar	2
salir_noto	2
único_luz	2
sociedad_ser	2
parecer_interesarles	2
sombrero_paja	2
sol_brisa	2
turnar_vigilancia	2
edificio_vecino	2
ejecutivo_empresa	2
grito_ruido	2
pobre_diablo	2
terminar_decidir	2
razón_salir	2
aguzar_oír	2
salón_dormitorio	2
camisa_cuadro	2
situación_poner	2
coger_mandar	2
niño_edad	2
rato_salir	2
encontrar_amor	2
cantar_balcón	2
sonido_monótono	2
casa_antiguo	2
esperar_bendición	2
alegrar_estar	2
ocurrir_preguntar	2
cerró_ojo	2
necesitar_palabra	2
tarde_mujer	2
joven_leer	2
dejar_cadáver	2
gente_necesitar	2
ver_recorrer	2
maridar_hacer	2
caminar_encontrar	2
dejar_libro	2
pegar_mirilla	2
personar_conocer	2
situación_actual	2
apartar_mota	2
viejo_maridar	2
mano_caminar	2
vecino_apoyar	2
mundo_don	2
irme_dormir	2
calle_favorito	2
recoger_yogur	2
formar_pared	2
sonrisa_rostro	2
e_interrumpir	2
recorrer_calle	2
movimiento_calle	2
veinte_centímetro	2
ley_llegar	2
salir_rápidamente	2
miro_reloj	2
morir_año	2
mesar_pintar	2
llegar_informar	2
pepita_calabaza	2
jardín_grande	2
pedir_farmacia	2
empapelar_pared	2
estar_quieto	2
extraño_vida	2
estirar_mano	2
gastar_plata	2
descubrir_familia	2
dolor_hueso	2
puerta_tratar	2
hijo_traer	2
tender_comprar	2
evitar_pensar	2
vivir_situación	2
morir_doloroso	2
escuchar_noticiar	2
tiempo_cuarentena	2
salir_junto	2
sobrevenir_muerte	2
forzar_puerta	2
tardar_semana	2
colgar_sábana	2
encontrar_vecindario	2
invadir_cuerpo	2
mes_octubre	2
chilpayates_abrazar	2
pintar_terminar	2
chico_voltear	2
casa_hermano	2
asaltar_inmueble	2
salir_humo	2
cortar_pastar	2
nombrar_mundo	2
recuperar_soñar	2
chico_pisar	2
hombre_sacar	2
gente_venir	2
retornar_plantar	2
tamaño_palmar	2
pantalón_vestir	2
meter_cuartar	2
ojo_lindo	2
señor_policía	2
vida_existir	2
mantener_cabeza	2
carrito_comprar	2
recién_construir	2
estar_vivo	2
entrar_cerrar	2
acabar_alquilar	2
buscar_hogar	2
café_pastar	2
quedo_librar	2
gustar_jugar	2
hombre_pelar	2
entablar_bonito	2
permanecer_silenciar	2
gente_asomar	2
escuchar_palabra	2
tirar_pelota	2
escuchar_restar	2
saltar_atrás	2
marcar_territorio	2
mejorar_personar	2
contar_pensar	2
cruzar_ascensor	2
despertar_siesta	2
vete_casa	2
noche_decidir	2
lleno_palabra	2
vida_sueño	2
cabeza_voz	2
aire_luz	2
diversión_noche	2
evidente_pasar	2
cortar_caminar	2
delicioso_comer	2
saludar_sol	2
gallo_anunciar	2
parejo_poder	2
pedir_café	2
decirle_querer	2
alcanzar_puerta	2
entrar_salón	2
amor_afortunado	2
caja_galleta	2
apoyar_marcar	2
mano_encaminar	2
mujer_cuyo	2
salir_disparar	2
pelo_señalar	2
confinamiento_cambiar	2
cordón_vereda	2
libro_cuadro	2
entretener_leer	2
cuadro_largo	2
tener_llave	2
palabrita_dominguero	2
escuchar_esquinar	2
encontrar_pleno	2
hacer_semana	2
único_quedo	2
improvisar_poner	2
rotar_pierna	2
mirar_punto	2
pensar_recoger	2
beber_café	2
reconocer_habitante	2
árbol_frondoso	2
preguntar_aire	2
sentir_culpable	2
apoyar_gente	2
sesenta_año	2
asear_personal	2
trabajar_sol	2
entender_querer	2
padre_compartir	2
extrañar_antiguar	2
mano_temblar	2
poner_vestir	2
malo_pintar	2
ropa_secar	2
pisar_habitación	2
27_año	2
tiendita_esquinar	2
deber_vida	2
vecindario_aplaudir	2
caja_caja	2
proponer_ideo	2
exacto_reloj	2
mezclar_ropa	2
levantar_saltar	2
gracia_cursar	2
e_intercambiar	2
minuto_salir	2
color_gris	2
querer_levantar	2
cotillear_matutino	2
imaginar_mente	2
jamás_sentir	2
formar_inexplicable	2
ventaja_vivir	2
poder_apreciar	2
poder_ponerse	2
marcar_ojo	2
pedir_comer	2
sucursal_bancario	2
espejar_devolver	2
realidad_seriar	2
llenar_pulmón	2
sonar_músico	2
cerrar_fábrica	2
puso_caro	2
rato_mirar	2
expresar_formar	2
ideo_acabar	2
vecino_blocar	2
poner_pelo	2
frente_televisor	2
14_15	2
perder_cordura	2
flor_campar	2
salir_jornada	2
oír_golpetear	2
correr_coger	2
pliegue_cortina	2
siquiera_querer	2
oír_ir	2
vivir_vida	2
don_familiar	2
vecino_ofrecer	2
3_derecho	2
alquilar_casa	2
dulce_niño	2
papar_hermanar	2
estar_seguro	2
servicio_sanitario	2
situación_cambiar	2
trece_piso	2
sentir_encerrar	2
vivir_padre	2
relatar_empezar	2
mudar_campar	2
casa_convertir	2
galleta_crema	2
encontrar_obstáculo	2
dar_sensación	2
ver_interrumpir	2
empapar_sangrar	2
ideo_rondar	2
segundo_mantener	2
enterar_casualidad	2
paso_atrás	2
alguien_deber	2
admiración_decir	2
coger_teléfono	2
casa_acercar	2
saltar_vestir	2
girar_mirar	2
acostumbrar_salir	2
hallar_presentar	2
recostar_cabeza	2
empezar_rondar	2
adentrar_casa	2
impartir_materia	2
sonar_alarmar	2
poner_guardia	2
besar_frente	2
mesar_camilla	2
par_puerta	2
apartamento_pisar	2
pensar_tomar	2
permitir_vivir	2
centrar_escenario	2
perro_levantar	2
cambiar_libro	2
bajar_comprobar	2
frente_imagen	2
cumplir_cuarenta	2
abajar_e	2
bajo_persiano	2
encender_cerilla	2
tabla_cama	2
niño_mujer	2
primero_semana	2
tardar_responder	2
universo_paralelo	2
tele_encender	2
e_irreverente	2
absurdo_mente	2
ascensor_maridar	2
lograr_anotarme	2
invadir_completar	2
comer_niño	2
atizar_cinturonazos	2
capaz_superar	2
querer_inoportuno	2
camisa_abrir	2
haber_dejar	2
rayo_luz	2
suceder_volver	2
recordar_nombrar	2
chateando_amigo	2
regalar_envolver	2
largo_noche	2
entrar_escena	2
cabeza_pañuelo	2
aparecer_personar	2
único_pisar	2
madre_preocupar	2
paciencia_necesario	2
malo_concienciar	2
balcón_niño	2
frase_célebre	2
vivienda_vivir	2
unir_hacer	2
salar_terraza	2
escuchar_suceder	2
acompañar_salir	2
escalera_rellano	2
parecer_mágico	2
podía_sentir	2
leer_silenciar	2
35_peseta	2
balcón_justar	2
regresar_sano	2
boca_alimentar	2
precisamente_balcón	2
sorprender_descubrir	2
poder_pie	2
casa_importar	2
amanecer_anochecer	2
año_barrer	2
cantar_oír	2
quintar_vivir	2
deber_médico	2
sorprender_joven	2
pato_conejo	2
escena_repetir	2
subir_cargar	2
vida_amor	2
habitación_pisar	2
pequeño_mundo	2
perro_niño	2
seguramente_vecino	2
permitir_pagar	2
encontrar_mundo	2
único_poder	2
alguien_permanecer	2
decidir_comprar	2
techar_caer	2
gente_dar	2
convertir_balcón	2
principiar_ir	2
fruto_vientre	2
escoba_techar	2
aparecer_señor	2
balcón_parecer	2
ansiar_encontrar	2
ajustar_cuello	2
saber_encontrar	2
don_preguntar	2
sacar_silla	2
realmente_querer	2
acción_gruñir	2
e_n	2
realidad_importar	2
cortar_gas	2
preocupar_familia	2
caer_escalera	2
esperar_cenar	2
expresar_sentimiento	2
infracción_cometer	2
echar_falto	2
agujerar_profundar	2
segundo_volver	2
encontrar_postal	2
sufrir_infartar	2
mañana_octubre	2
retroceder_pasar	2
hacer_listo	2
blanco_pequeño	2
hacer_amor	2
falto_interés	2
rito_satánico	2
ver_rodear	2
ver_cambiar	2
dejar_perfumar	2
sensación_asfixiar	2
jarabe_palo	2
entender_cualquiera	2
meter_puerta	2
toalla_blanco	2
volver_comprar	2
crear_mundo	2
pasar_mañana	2
vecino_enterar	2
hoja_muerta	2
punto_hacerme	2
mano_pie	2
aplauso_inundar	2
pequeño_verde	2
patio_delantero	2
jugar_pelota	2
plan_acción	2
venerar_sitiar	2
colgar_hilo	2
ruido_ascensor	2
mercar_negro	2
querer_pedir	2
sol_quemar	2
atravesar_cabeza	2
caminar_calle	2
preguntar_acercar	2
descubrir_palabra	2
dejar_escapar	2
seguro_conocer	2
mañana_aparecer	2
versar_librar	2
punto_orden	2
estar_formar	2
puerta_verde	2
parejo_terminar	2
cuestión_segundo	2
haber_cambiar	2
desconocer_vivir	2
rápido_mirar	2
piel_blanco	2
mandar_carta	2
dirigir_mirar	2
ganar_seguir	2
voltear_mirarme	2
tostar_integral	2
vecino_aprovechar	2
escribir_contar	2
bonito_fachado	2
allá_aforar	2
sentir_dolor	2
hacer_perder	2
malo_costumbre	2
balcón_llenar	2
hora_siesta	2
mes_cesantía	2
realidad_sueño	2
nombrar_venir	2
volver_hospital	2
lograr_acertar	2
año_hacer	2
invitar_entrar	2
sentir_incómodo	2
mirar_furtivo	2
verle_caro	2
jugar_pasar	2
señor_perrito	2
casa_leyenda	2
meter_vida	2
comer_empezar	2
azúcar_canelo	2
campar_visual	2
rápido_entrar	2
vuelta_salón	2
cuerpo_delgado	2
sorpresa_llevar	2
ocurrir_requerir	2
culpar_maldito	2
vida_exterior	2
tardar_abrir	2
fachado_ventilar	2
zapato_pobre	2
ráfaga_aire	2
mitad_calle	2
aplauso_cerrar	2
página_librar	2
dirigir_cocinar	2
llamar_ascensor	2
intentar_entender	2
estar_cansar	2
rutina_terminar	2
mañana_lunes	2
compañero_viajar	2
virus_contagioso	2
venir_pagar	2
ciencia_ficción	2
proseguir_caminar	2
vida_terminar	2
sombrar_caminar	2
arrastrar_voluntad	2
pulsar_botón	2
volver_cargar	2
pato_delantero	2
pisar_cerrar	2
ambulancia_policía	2
pasear_mano	2
manto_marrón	2
tiempo_paz	2
contrario_mundo	2
seguir_oír	2
gemelo_parecer	2
murar_silencioso	2
año_cambiar	2
campar_batallar	2
rojo_intensar	2
pierna_hacer	2
entrar_condominio	2
hijo_llevar	2
saber_haber	2
tener_edad	2
fondo_tele	2
bolsita_papel	2
cargar_situación	2
escuchar_llorar	2
tomar_pequeño	2
mirar_apoyar	2
lechita_bebé	2
joven_parejo	2
preocupación_sentir	2
ideo_cabeza	2
falto_respetar	2
gente_normal	2
cruzar_rellanar	2
9_pisar	2
señor_pelar	2
pedir_grito	2
señor_deber	2
lloriqueo_niño	2
familia_barrio	2
salió_casa	2
durar_vida	2
conocer_conocer	2
loquito_barrio	2
ver_reflejar	2
siquiera_voltear	2
recuperar_fuerza	2
cruzar_mar	2
mover_paso	2
papá_entrar	2
noche_organizar	2
número_abajar	2
cuadro_mesar	2
sentir_seguro	2
ocurrir_llegar	2
miembro_comunidad	2
pantalla_móvil	2
permanecer_cerrar	2
levantar_pedir	2
salir_dudar	2
mañana_terminar	2
jugar_junto	2
película_serie	2
sentada_sofá	2
ojo_anciano	2
mujer_seguir	2
e_instrucción	2
llorar_gritar	2
aparecer_imagen	2
inquilino_llamar	2
imaginar_hablar	2
comenzar_sentir	2
tiempo_llamar	2
dar_nieto	2
llevo_vivir	2
luz_hermoso	2
hora_dormir	2
atrever_girar	2
escribir_carta	2
beber_vaso	2
linterna_móvil	2
viernes_ir	2
creer_cambiar	2
seguir_instrucción	2
ser_ángel	2
esposo_cuartar	2
abuelo_morir	2
paso_carrera	2
esconder_esquinar	2
entablar_amistar	2
pared_soler	2
camión_mudanza	2
esperar_paciencia	2
pasar_tarde	2
semana_comer	2
aumentar_considerablemente	2
cubrir_ojo	2
querer_aceptar	2
chasquear_dedo	2
atrás_boca	2
ojo_fijo	2
paso_lento	2
manchar_sangrar	2
decir_hijo	2
imposible_soportar	2
venir_tocar	2
centrar_comercial	2
ambos_mano	2
tender_campaña	2
volver_presentar	2
cocinar_comer	2
partir_risa	2
foto_enmarcar	2
alzar_mirar	2
poder_entender	2
calle_bar	2
cocinar_postrar	2
grito_mañana	2
desaparecer_vestir	2
olor_pescar	2
contar_penar	2
preguntar_llevar	2
bloque_alto	2
ocurrir_desgraciar	2
tanto_personar	2
edificio_semana	2
comenzar_aplaudir	2
grande_imponer	2
pasión_pintar	2
saber_existencia	2
accidentar_acabar	2
rodear_montaña	2
tienda_cerrar	2
extraño_casa	2
entonar_canción	2
tono_voz	2
levantar_mesar	2
amar_longue	2
viajar_país	2
oír_risa	2
rápido_rápido	2
garganta_cerrar	2
novio_morir	2
baranda_balcón	2
llamar_amor	2
sentir_único	2
charlar_balcón	2
familia_sentir	2
haber_negar	2
traer_corbata	2
al_observar	2
necesitar_pensar	2
guardar_cajón	2
cenar_bocadillo	2
noche_asomar	2
cuarentena_amor	2
vaciar_año	2
disponer_ayudar	2
disfrutar_vida	2
caja_cartón	2
lanzar_besar	2
perder_saber	2
llegar_confianza	2
padre_hacer	2
dar_pa	2
pasar_encerrar	2
ser_ser	2
llover_hacer	2
estar_pisar	2
protagonista_película	2
dejar_músico	2
desgraciar_mesar	2
hoja_seguir	2
ser_coser	2
hablar_asunto	2
empezar_odiar	2
dejar_atrás	2
paso_firme	2
bailarín_profesional	2
pasar_mejorar	2
escena_recordar	2
etapa_vida	2
temer_vecino	2
placa_bronce	2
parecer_punto	2
hombro_echar	2
